           0     0.445005
   0.0117188     0.764575
   0.0234375     0.489297
   0.0351562      1.73719
    0.046875      2.00348
   0.0585938      1.55874
   0.0703125      1.84627
   0.0820312      2.20847
     0.09375      2.43643
    0.105469      2.68105
    0.117188      2.53141
    0.128906      2.20821
    0.140625      2.21652
    0.152344      2.10572
    0.164062      1.36926
    0.175781      1.31679
      0.1875      1.58144
    0.199219      0.58925
    0.210938      0.43827
    0.222656     0.436758
    0.234375      0.39475
    0.246094     0.443968
    0.257812      -0.5354
    0.269531     0.146968
     0.28125    0.0958915
    0.292969    0.0216298
    0.304688    -0.242042
    0.316406      0.30423
    0.328125    -0.228348
    0.339844     0.329039
    0.351562    0.0204285
    0.363281    0.0672523
       0.375     0.505156
    0.386719     0.470848
    0.398438      0.31983
    0.410156      0.59905
    0.421875     0.731174
    0.433594     0.529015
    0.445312     0.893928
    0.457031    0.0491099
     0.46875   -0.0352438
    0.480469     0.134492
    0.492188   0.00202722
    0.503906    0.0390698
    0.515625     0.281834
    0.527344    -0.342183
    0.539062   -0.0637172
    0.550781    -0.227389
      0.5625    -0.494838
    0.574219     -1.01446
    0.585938    -0.838121
    0.597656    -0.832007
    0.609375     -1.02582
    0.621094      -0.6021
    0.632812    -0.744972
    0.644531     0.115413
     0.65625    -0.495329
    0.667969    0.0735867
    0.679688     0.395624
    0.691406     0.114746
    0.703125    0.0601911
    0.714844    -0.138907
    0.726562     0.395888
    0.738281     0.543253
        0.75    0.0828927
    0.761719     0.261999
    0.773438      -0.4818
    0.785156    -0.935956
    0.796875      -1.0326
    0.808594     -1.42757
    0.820312     -1.68281
    0.832031     -1.76098
     0.84375      -1.8279
    0.855469     -2.00817
    0.867188     -2.80143
    0.878906     -2.34796
    0.890625     -2.85686
    0.902344      -2.0713
    0.914062     -2.48905
    0.925781     -1.99324
      0.9375     -2.48662
    0.949219     -1.52834
    0.960938     -1.87504
    0.972656     -1.46399
    0.984375     -1.03892
    0.996094    -0.539788
     1.00781     0.669541
     1.01953     0.377112
     1.03125      1.30213
     1.04297      1.66441
     1.05469      1.90741
     1.06641      2.59168
     1.07812      2.57829
     1.08984      2.20065
     1.10156      2.90825
     1.11328      2.35034
       1.125      2.11372
     1.13672      2.08912
     1.14844      2.13913
     1.16016      1.91627
     1.17188      1.65049
     1.18359      1.63478
     1.19531      1.54914
     1.20703     0.445995
     1.21875      0.48075
     1.23047    -0.179822
     1.24219     0.362879
     1.25391    0.0423328
     1.26562     0.270692
     1.27734     -0.56069
     1.28906    -0.408465
     1.30078     0.232603
      1.3125     0.193719
     1.32422    -0.236202
     1.33594     0.516213
     1.34766     0.546859
     1.35938     0.215751
     1.37109     0.745688
     1.38281    0.0355139
     1.39453     0.180329
     1.40625     0.638888
     1.41797     0.769195
     1.42969     0.241452
     1.44141     0.388214
     1.45312     0.911237
     1.46484   -0.0622779
     1.47656      0.45379
     1.48828     -0.25105
         1.5    -0.161315
     1.51172    -0.434057
     1.52344    -0.135969
     1.53516   -0.0329775
     1.54688     -1.00255
     1.55859    -0.446218
     1.57031     -1.09312
     1.58203    -0.680942
     1.59375    -0.459423
     1.60547     -0.27271
     1.61719    -0.936663
     1.62891    -0.298033
     1.64062     0.184087
     1.65234    -0.265984
     1.66406    0.0102989
     1.67578     0.388284
      1.6875     0.387423
     1.69922     0.248492
     1.71094     0.453761
     1.72266     -0.10466
     1.73438     0.050422
     1.74609     0.314036
     1.75781    -0.313076
     1.76953     0.117521
     1.78125    -0.630296
     1.79297    -0.876902
     1.80469     -1.33519
     1.81641     -1.53626
     1.82812     -1.67299
     1.83984     -1.47482
     1.85156     -2.18881
     1.86328     -2.00032
       1.875     -2.80591
     1.88672     -2.93094
     1.89844     -2.33932
     1.91016     -2.81798
     1.92188     -2.10645
     1.93359      -1.9094
     1.94531      -1.7616
     1.95703      -1.6604
     1.96875     -1.16032
     1.98047    -0.614958
     1.99219     0.131434
     2.00391    0.0679044
     2.01562      1.07049
     2.02734     0.961173
     2.03906      1.11401
     2.05078      1.93558
      2.0625      2.50061
     2.07422      2.67761
     2.08594      2.77707
     2.09766      2.36164
     2.10938      2.70399
     2.12109      2.12236
     2.13281      2.13233
     2.14453      1.77221
     2.15625      2.03869
     2.16797      1.73042
     2.17969      1.34783
     2.19141     0.685568
     2.20312     0.801689
     2.21484     0.936952
     2.22656     0.687164
     2.23828     0.200198
        2.25     0.378304
     2.26172    -0.158585
     2.27344   -0.0597342
     2.28516     -0.17029
     2.29688    -0.580144
     2.30859    -0.475405
     2.32031     0.302566
     2.33203     0.113719
     2.34375     0.425781
     2.35547     0.563373
     2.36719    -0.111902
     2.37891     0.758153
     2.39062     0.335769
     2.40234     0.372743
     2.41406     0.649786
     2.42578     0.418857
      2.4375     0.313673
     2.44922     0.436627
     2.46094      0.61083
     2.47266     0.748078
     2.48438     0.271082
     2.49609     0.517225
     2.50781    -0.568078
     2.51953    -0.573208
     2.53125    -0.372649
     2.54297    -0.533344
     2.55469     -0.86348
     2.56641    -0.194919
     2.57812    -0.869557
     2.58984     -1.11505
     2.60156    -0.629524
     2.61328    -0.864991
       2.625    -0.439219
     2.63672    -0.706887
     2.64844    0.0306111
     2.66016    0.0645989
     2.67188    -0.143519
     2.68359     0.268759
     2.69531   -0.0392727
     2.70703    -0.128116
     2.71875      0.20152
     2.73047   -0.0160988
     2.74219     0.530613
     2.75391     0.216916
     2.76562    -0.158225
     2.77734    -0.491057
     2.78906     -1.14491
     2.80078    -0.680092
      2.8125    -0.886219
     2.82422     -1.30221
     2.83594     -1.57828
     2.84766     -2.08589
     2.85938     -2.03375
     2.87109     -2.13608
     2.88281     -2.36388
     2.89453      -2.8127
     2.90625     -2.77658
     2.91797     -2.04751
     2.92969     -2.56493
     2.94141     -1.97547
     2.95312     -1.30761
     2.96484     -1.20544
     2.97656    -0.771504
     2.98828    -0.653147


           0     0.112661f
   0.0117188     0.498979f
   0.0234375     0.809443f
   0.0351562      1.24827f
    0.046875      1.55513f
   0.0585938      1.75087f
   0.0703125      1.97584f
   0.0820312      2.15998f
     0.09375      2.27979f
    0.105469      2.34952f
    0.117188      2.32858f
    0.128906      2.24201f
    0.140625      2.14557f
    0.152344      2.00059f
    0.164062      1.76427f
    0.175781      1.57777f
      0.1875      1.41354f
    0.199219      1.12191f
    0.210938     0.922369f
    0.222656     0.751827f
    0.234375     0.596189f
    0.246094     0.472127f
    0.257812     0.268609f
    0.269531     0.257242f
     0.28125     0.195948f
    0.292969     0.154778f
    0.304688     0.114823f
    0.316406     0.174195f
    0.328125     0.139544f
    0.339844     0.226111f
    0.351562      0.23301f
    0.363281     0.279191f
       0.375     0.363788f
    0.386719     0.395262f
    0.398438     0.405228f
    0.410156     0.445357f
    0.421875     0.455186f
    0.433594     0.414988f
    0.445312      0.41614f
    0.457031     0.281183f
     0.46875     0.210913f
    0.480469     0.156624f
    0.492188    0.0643543f
    0.503906   -0.0164928f
    0.515625   -0.0803794f
    0.527344    -0.233027f
    0.539062     -0.29284f
    0.550781    -0.390992f
      0.5625    -0.488197f
    0.574219    -0.594017f
    0.585938    -0.608184f
    0.597656    -0.614911f
    0.609375    -0.616452f
    0.621094    -0.532353f
    0.632812    -0.486447f
    0.644531    -0.327029f
     0.65625     -0.31127f
    0.667969    -0.180271f
    0.679688   -0.0858931f
    0.691406   -0.0714571f
    0.703125   -0.0598669f
    0.714844   -0.0937732f
    0.726562   -0.0884098f
    0.738281    -0.158688f
        0.75    -0.326463f
    0.761719      -0.4632f
    0.773438    -0.721081f
    0.785156    -0.970526f
    0.796875     -1.19588f
    0.808594     -1.45374f
    0.820312      -1.6905f
    0.832031     -1.89352f
     0.84375     -2.07156f
    0.855469     -2.23027f
    0.867188     -2.41419f
    0.878906     -2.43113f
    0.890625         -2.5f
    0.902344     -2.39053f
    0.914062     -2.35254f
    0.925781     -2.17159f
      0.9375     -2.03942f
    0.949219     -1.71126f
    0.960938     -1.46792f
    0.972656     -1.10672f
    0.984375    -0.710371f
    0.996094    -0.283151f
     1.00781     0.226514f
     1.01953     0.581704f
     1.03125      1.04212f
     1.04297      1.41479f
     1.05469       1.7328f
     1.06641      2.04382f
     1.07812      2.22755f
     1.08984      2.31538f
     1.10156       2.4542f
     1.11328      2.41022f
       1.125      2.34813f
     1.13672      2.26261f
     1.14844      2.14607f
     1.16016      1.97017f
     1.17188      1.76526f
     1.18359      1.56867f
     1.19531      1.35664f
     1.20703      1.04253f
     1.21875     0.852412f
