       0.352941       0.477239       0.364007      -0.478726       0.130626      -0.449005       0.262282
       0.377935       0.164774      -0.461327      -0.447176      -0.338022       0.172676      -0.520312
       0.392221      -0.314852      -0.138849      -0.266515       0.476991       0.518245       0.400604
       0.396889      -0.540298       0.518756    0.000635757      -0.531333   -6.29403e-09   -3.40684e-13
       0.392221      -0.314852      -0.141987        0.26617       0.476992      -0.518245      -0.400604
       0.377935       0.164774      -0.466589        0.44604       -0.33802      -0.172676       0.520312
       0.352941       0.477239       0.358362       0.479611       0.130628       0.449005      -0.262282
