        3.59586    -1.2268e-13   -1.27676e-15    8.88178e-16    1.09357e-14    1.77636e-15   -1.77636e-15
   -1.22548e-13       0.284988   -6.25256e-06    -7.6505e-09   -3.81633e-09   -1.31839e-16    6.93889e-17
   -1.26635e-15   -6.25256e-06       0.122802    -0.00332763   -0.000329115   -3.70643e-12   -2.25514e-17
    7.49401e-16    -7.6505e-09    -0.00332763       0.590389    8.23117e-07    1.03251e-14    1.38778e-17
    1.09201e-14   -3.81633e-09   -0.000329115    8.23117e-07      0.0865957   -2.97259e-09   -1.56455e-14
     1.8735e-15   -1.38778e-16   -3.70639e-12    1.02071e-14   -2.97259e-09       0.170974   -1.03402e-08
   -2.12504e-15    6.76542e-17   -5.55112e-17    2.94903e-17   -1.56485e-14   -1.03402e-08      0.0981544
