-5  0  0.00841916
-3.88889  0.0452689  0.0211224
-2.77778  -0.0394089  0.0671297
-1.66667  0.585077  0.271797
-0.555555  -0.602477  -0.0667572
0.555556  -0.602475  -0.0661612
1.66667  0.585077  0.272393
2.77778  -0.0394089  0.0667572
3.88889  0.0452689  0.0211224
5  0  0.00841916
