-2.79	  0.762786	  0.156087
-2.78	  0.749702	  0.160503
-2.77	  0.736317	  0.164918
-2.76	  0.722638	  0.169332
-2.75	   0.70867	  0.173745
-2.74	  0.694418	  0.178157
-2.73	  0.679889	  0.182567
-2.72	  0.665088	  0.186976
-2.71	   0.65002	  0.191384
-2.7	  0.634693	  0.195791
-2.69	  0.619112	  0.200196
-2.68	  0.603283	    0.2046
-2.67	  0.587213	  0.209003
-2.66	  0.570908	  0.213405
-2.65	  0.554375	  0.217806
-2.64	  0.537619	  0.222205
-2.63	  0.520649	  0.226603
-2.62	   0.50347	     0.231
-2.61	  0.486091	  0.235396
-2.6	  0.468516	   0.23979
-2.59	  0.450755	  0.244183
-2.58	  0.432813	  0.248575
-2.57	  0.414698	  0.252965
-2.56	  0.396417	  0.257354
-2.55	  0.377978	  0.261742
-2.54	  0.359387	  0.266129
-2.53	  0.340653	  0.270514
-2.52	  0.321782	  0.274898
-2.51	  0.302783	  0.279281
-2.5	  0.283662	  0.283662
-2.49	  0.264428	  0.288042
-2.48	  0.245089	  0.292421
-2.47	  0.225651	  0.296798
-2.46	  0.206123	  0.301173
-2.45	  0.186512	  0.305546
-2.44	  0.166827	  0.309918
-2.43	  0.147076	  0.314287
-2.42	  0.127265	  0.318654
-2.41	  0.107404	  0.323019
-2.4	 0.0874992	  0.327381
-2.39	 0.0675597	  0.331741
-2.38	 0.0475933	  0.336098
-2.37	 0.0276073	  0.340452
-2.36	0.00761074	  0.344803
-2.35	-0.0123889	  0.349151
-2.34	-0.0323835	  0.353496
-2.33	-0.0523652	  0.357837
-2.32	-0.0723259	  0.362175
-2.31	-0.0922577	  0.366509
-2.3	 -0.112153	  0.370839
-2.29	 -0.132003	  0.375165
-2.28	   -0.1518	  0.379488
-2.27	 -0.171536	  0.383806
-2.26	 -0.191204	  0.388119
-2.25	 -0.210796	  0.392429
-2.24	 -0.230303	  0.396734
-2.23	 -0.249718	  0.401034
-2.22	 -0.269033	  0.405329
-2.21	 -0.288241	  0.409619
-2.2	 -0.307333	  0.413905
-2.19	 -0.326302	  0.418185
-2.18	 -0.345141	   0.42246
-2.17	 -0.363842	  0.426729
-2.16	 -0.382397	  0.430992
-2.15	 -0.400799	   0.43525
-2.14	 -0.419041	  0.439502
-2.13	 -0.437115	  0.443749
-2.12	 -0.455015	  0.447989
-2.11	 -0.472733	  0.452222
-2.1	 -0.490261	   0.45645
-2.09	 -0.507593	  0.460671
-2.08	 -0.524723	  0.464885
-2.07	 -0.541642	  0.469092
-2.06	 -0.558345	  0.473293
-2.05	 -0.574824	  0.477486
-2.04	 -0.591074	  0.481672
-2.03	 -0.607087	  0.485852
-2.02	 -0.622857	  0.490023
-2.01	 -0.638378	  0.494187
-2	 -0.653644	  0.498344
-1.99	 -0.668648	  0.502492
-1.98	 -0.683385	  0.506633
-1.97	 -0.697848	  0.510766
-1.96	 -0.712033	   0.51489
-1.95	 -0.725932	  0.519006
-1.94	 -0.739541	  0.523114
-1.93	 -0.752855	  0.527213
-1.92	 -0.765867	  0.531304
-1.91	 -0.778573	  0.535385
-1.9	 -0.790968	  0.539458
-1.89	 -0.803046	  0.543521
-1.88	 -0.814803	  0.547575
-1.87	 -0.826234	   0.55162
-1.86	 -0.837334	  0.555656
-1.85	   -0.8481	  0.559681
-1.84	 -0.858526	  0.563698
-1.83	 -0.868609	  0.567704
-1.82	 -0.878345	    0.5717
-1.81	 -0.887729	  0.575686
-1.8	 -0.896758	  0.579662
-1.79	 -0.905429	  0.583627
-1.78	 -0.913737	  0.587582
-1.77	  -0.92168	  0.591526
-1.76	 -0.929254	  0.595459
-1.75	 -0.936457	  0.599382
-1.74	 -0.943285	  0.603293
-1.73	 -0.949735	  0.607194
-1.72	 -0.955806	  0.611083
-1.71	 -0.961494	   0.61496
-1.7	 -0.966798	  0.618826
-1.69	 -0.971715	   0.62268
-1.68	 -0.976244	  0.626523
-1.67	 -0.980382	  0.630353
-1.66	 -0.984128	  0.634172
-1.65	  -0.98748	  0.637978
-1.64	 -0.990437	  0.641772
-1.63	 -0.992998	  0.645553
-1.62	 -0.995162	  0.649322
-1.61	 -0.996928	  0.653078
-1.6	 -0.998295	  0.656822
-1.59	 -0.999263	  0.660552
-1.58	 -0.999831	  0.664269
-1.57	 -0.999999	  0.667973
-1.56	 -0.999767	  0.671663
-1.55	 -0.999135	   0.67534
-1.54	 -0.998104	  0.679004
-1.53	 -0.996673	  0.682653
-1.52	 -0.994844	  0.686289
-1.51	 -0.992617	  0.689911
-1.5	 -0.989992	  0.693518
-1.49	 -0.986972	  0.697112
-1.48	 -0.983557	   0.70069
-1.47	 -0.979749	  0.704255
-1.46	 -0.975549	  0.707804
-1.45	 -0.970958	  0.711339
-1.44	 -0.965979	  0.714859
-1.43	 -0.960614	  0.718364
-1.42	 -0.954865	  0.721854
-1.41	 -0.948733	  0.725328
-1.4	 -0.942222	  0.728787
-1.39	 -0.935335	   0.73223
-1.38	 -0.928073	  0.735658
-1.37	  -0.92044	   0.73907
-1.36	 -0.912438	  0.742465
-1.35	 -0.904072	  0.745845
-1.34	 -0.895344	  0.749208
-1.33	 -0.886258	  0.752556
-1.32	 -0.876818	  0.755886
-1.31	 -0.867027	    0.7592
-1.3	 -0.856889	  0.762497
-1.29	 -0.846408	  0.765778
-1.28	 -0.835589	  0.769041
-1.27	 -0.824435	  0.772287
-1.26	 -0.812952	  0.775516
-1.25	 -0.801144	  0.778728
-1.24	 -0.789015	  0.781922
-1.23	  -0.77657	  0.785098
-1.22	 -0.763815	  0.788257
-1.21	 -0.750755	  0.791398
-1.2	 -0.737394	  0.794521
-1.19	 -0.723738	  0.797625
-1.18	 -0.709792	  0.800711
-1.17	 -0.695563	  0.803779
-1.16	 -0.681056	  0.806828
-1.15	 -0.666276	  0.809859
-1.14	  -0.65123	  0.812871
-1.13	 -0.635923	  0.815863
-1.12	 -0.620362	  0.818837
-1.11	 -0.604552	  0.821791
-1.1	 -0.588501	  0.824727
-1.09	 -0.572215	  0.827642
-1.08	 -0.555699	  0.830538
-1.07	 -0.538962	  0.833415
-1.06	 -0.522008	  0.836271
-1.05	 -0.504846	  0.839108
-1.04	 -0.487482	  0.841924
-1.03	 -0.469923	   0.84472
-1.02	 -0.452176	  0.847496
-1.01	 -0.434248	  0.850251
-1	 -0.416147	  0.852986
-0.99	 -0.397879	    0.8557
-0.98	 -0.379452	  0.858393
-0.97	 -0.360873	  0.861065
-0.96	  -0.34215	  0.863716
-0.95	  -0.32329	  0.866345
-0.94	   -0.3043	  0.868953
-0.93	 -0.285189	   0.87154
-0.92	 -0.265964	  0.874105
-0.91	 -0.246632	  0.876648
-0.9	 -0.227202	  0.879169
-0.89	 -0.207681	  0.881668
-0.88	 -0.188077	  0.884145
-0.87	 -0.168397	    0.8866
-0.86	 -0.148651	  0.889032
-0.85	 -0.128845	  0.891441
-0.84	 -0.108987	  0.893828
-0.83	-0.0890854	  0.896192
-0.82	-0.0691484	  0.898533
-0.81	-0.0491838	  0.900851
-0.8	-0.0291995	  0.903146
-0.79	-0.00920359	  0.905418
-0.78	 0.0107962	  0.907666
-0.77	 0.0307915	   0.90989
-0.76	 0.0507745	   0.91209
-0.75	 0.0707372	  0.914267
-0.74	 0.0906716	   0.91642
-0.73	   0.11057	  0.918548
-0.72	  0.130424	  0.920653
-0.71	  0.150226	  0.922732
-0.7	  0.169967	  0.924788
-0.69	  0.189641	  0.926819
-0.68	  0.209239	  0.928825
-0.67	  0.228753	  0.930806
-0.66	  0.248175	  0.932762
-0.65	  0.267499	  0.934692
-0.64	  0.286715	  0.936598
-0.63	  0.305817	  0.938478
-0.62	  0.324796	  0.940333
-0.61	  0.343646	  0.942161
-0.6	  0.362358	  0.943964
-0.59	  0.380925	  0.945742
-0.58	   0.39934	  0.947493
-0.57	  0.417595	  0.949217
-0.56	  0.435682	  0.950916
-0.55	  0.453596	  0.952588
-0.54	  0.471328	  0.954233
-0.53	  0.488872	  0.955852
-0.52	   0.50622	  0.957444
-0.51	  0.523366	  0.959009
-0.5	  0.540302	  0.960546
-0.49	  0.557023	  0.962057
-0.48	   0.57352	   0.96354
-0.47	  0.589788	  0.964996
-0.46	   0.60582	  0.966424
-0.45	   0.62161	  0.967824
-0.44	  0.637151	  0.969196
-0.43	  0.652437	  0.970541
-0.42	  0.667463	  0.971857
-0.41	  0.682221	  0.973145
-0.4	  0.696707	  0.974404
-0.39	  0.710914	  0.975635
-0.38	  0.724836	  0.976837
-0.37	  0.738469	  0.978011
-0.36	  0.751806	  0.979155
-0.35	  0.764842	  0.980271
-0.34	  0.777573	  0.981357
-0.33	  0.789992	  0.982414
-0.32	  0.802096	  0.983442
-0.31	  0.813878	   0.98444
-0.3	  0.825336	  0.985408
-0.29	  0.836463	  0.986346
-0.28	  0.847255	  0.987255
-0.27	  0.857709	  0.988133
-0.26	  0.867819	  0.988981
-0.25	  0.877583	  0.989799
-0.24	  0.886995	  0.990586
-0.23	  0.896052	  0.991343
-0.22	  0.904752	  0.992069
-0.21	  0.913089	  0.992764
-0.2	  0.921061	  0.993428
-0.19	  0.928665	  0.994061
-0.18	  0.935897	  0.994663
-0.17	  0.942755	  0.995233
-0.16	  0.949235	  0.995772
-0.15	  0.955337	  0.996279
-0.14	  0.961055	  0.996754
-0.13	   0.96639	  0.997198
-0.12	  0.971338	  0.997609
-0.11	  0.975897	  0.997989
-0.1	  0.980067	  0.998335
-0.09	  0.983844	   0.99865
-0.08	  0.987227	  0.998932
-0.07	  0.990216	  0.999181
-0.06	  0.992809	  0.999398
-0.05	  0.995004	  0.999581
-0.04	  0.996802	  0.999732
-0.03	  0.998201	  0.999849
-0.02	    0.9992	  0.999933
-0.01	    0.9998	  0.999983
-6.23078e-14	         1	         1
0.01	    0.9998	  0.999983
0.02	    0.9992	  0.999933
0.03	  0.998201	  0.999849
0.04	  0.996802	  0.999732
0.05	  0.995004	  0.999581
0.06	  0.992809	  0.999398
0.07	  0.990216	  0.999181
0.08	  0.987227	  0.998932
0.09	  0.983844	   0.99865
0.1	  0.980067	  0.998335
0.11	  0.975897	  0.997989
0.12	  0.971338	  0.997609
0.13	   0.96639	  0.997198
0.14	  0.961055	  0.996755
0.15	  0.955337	  0.996279
0.16	  0.949235	  0.995772
0.17	  0.942755	  0.995233
0.18	  0.935897	  0.994663
0.19	  0.928665	  0.994061
0.2	  0.921061	  0.993428
0.21	  0.913089	  0.992764
0.22	  0.904752	  0.992069
0.23	  0.896052	  0.991343
0.24	  0.886995	  0.990586
0.25	  0.877583	  0.989799
0.26	  0.867819	  0.988981
0.27	  0.857709	  0.988133
0.28	  0.847255	  0.987255
