9.56	-0.0412335
9.58	-0.0384738
9.6	-0.0356817
9.62	-0.0328583
9.64	-0.0300051
9.66	-0.0271232
9.68	-0.024214
9.7	-0.0212788
9.72	-0.0183188
9.74	-0.0153355
9.76	-0.0123301
9.78	-0.00930405
9.8	-0.00625861
9.82	-0.00319518
9.84	-0.000115118
9.86	0.00298021
9.88	0.00608941
9.9	0.00921112
9.92	0.012344
9.94	0.0154865
9.96	0.0186374
9.98	0.0217953
10	0.0249586
10.02	0.0281262
10.04	0.0312965
10.06	0.0344681
10.08	0.0376398
10.1	0.0408099
10.12	0.0439773
10.14	0.0471404
10.16	0.050298
10.18	0.0534485
10.2	0.0565907
10.22	0.0597231
10.24	0.0628443
10.26	0.0659531
10.28	0.0690481
10.3	0.0721278
10.32	0.075191
10.34	0.0782363
10.36	0.0812624
10.38	0.084268
10.4	0.0872517
10.42	0.0902123
10.44	0.0931485
10.46	0.0960589
10.48	0.0989424
10.5	0.101798
10.52	0.104623
10.54	0.107418
10.56	0.110182
10.58	0.112912
10.6	0.115607
10.62	0.118267
10.64	0.120891
10.66	0.123477
10.68	0.126024
10.7	0.12853
10.72	0.130996
10.74	0.133419
10.76	0.1358
10.78	0.138136
10.8	0.140426
10.82	0.142671
10.84	0.144868
10.86	0.147016
10.88	0.149116
10.9	0.151165
10.92	0.153164
10.94	0.15511
10.96	0.157004
10.98	0.158844
11	0.16063
11.02	0.16236
11.04	0.164035
11.06	0.165653
11.08	0.167213
11.1	0.168715
11.12	0.170158
11.14	0.171542
11.16	0.172865
11.18	0.174128
11.2	0.17533
11.22	0.176469
11.24	0.177547
11.26	0.178561
11.28	0.179512
11.3	0.180398
11.32	0.181221
11.34	0.181979
11.36	0.182672
11.38	0.183299
11.4	0.18386
11.42	0.184356
11.44	0.184785
11.46	0.185147
11.48	0.185443
11.5	0.185671
11.52	0.185832
11.54	0.185926
11.56	0.185952
11.58	0.18591
11.6	0.185801
11.62	0.185624
11.64	0.185379
11.66	0.185066
11.68	0.184686
11.7	0.184238
11.72	0.183722
11.74	0.183139
11.76	0.182489
11.78	0.181771
11.8	0.180986
11.82	0.180134
11.84	0.179216
11.86	0.178231
11.88	0.177181
11.9	0.176064
11.92	0.174883
11.94	0.173636
11.96	0.172324
11.98	0.170948
12	0.169509
12.02	0.168006
12.04	0.16644
12.06	0.164812
12.08	0.163121
12.1	0.16137
12.12	0.159558
12.14	0.157685
12.16	0.155753
12.18	0.153762
12.2	0.151713
12.22	0.149606
12.24	0.147442
12.26	0.145222
12.28	0.142947
12.3	0.140617
12.32	0.138233
12.34	0.135796
12.36	0.133307
12.38	0.130766
12.4	0.128175
12.42	0.125534
12.44	0.122844
12.46	0.120106
12.48	0.117322
12.5	0.114491
12.52	0.111615
12.54	0.108695
12.56	0.105732
12.58	0.102727
12.6	0.0996804
12.62	0.0965941
12.64	0.0934687
12.66	0.0903054
12.68	0.0871052
12.7	0.0838693
12.72	0.0805986
12.74	0.0772944
12.76	0.0739577
12.78	0.0705898
12.8	0.0671916
12.82	0.0637645
12.84	0.0603095
12.86	0.0568278
12.88	0.0533206
12.9	0.0497892
12.92	0.0462347
12.94	0.0426583
12.96	0.0390612
12.98	0.0354447
13	0.0318099
13.02	0.0281582
13.04	0.0244908
13.06	0.0208088
13.08	0.0171137
13.1	0.0134065
13.12	0.00968859
13.14	0.00596122
13.16	0.00222564
13.18	-0.00151688
13.2	-0.00526507
13.22	-0.00901766
13.24	-0.0127734
